车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
奔驰GLC级 2017款 GLC 300 4MATIC 动感型,0过户,¥43.00,新车指导价53.00万(含税),2017-08,4.03万公里,国四,2.0,0次过户,2019-8,2019-8,2019-8,2.0T 245马力 L4,9档手自一体变速箱(AT),https://www.guazi.com/cc/a012f9557e3da254x.htm
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,0过户,¥7.50,新车指导价14.80万(含税),2016-06,6.12万公里,国五,1.5,0次过户,2020-6,2019-6,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/54964807b31b8e39x.htm
斯巴鲁 森林人 2013款 2.5i 自动尊贵版,,¥15.63,新车指导价32.30万(含税),2013-08,3.99万公里,国四,2.5,1次过户,2019-8,2019-11,已过期,2.5L 171马力 H4,6档无级变速箱(CVT),https://www.guazi.com/sy/ada48224dc238131x.htm
别克 英朗 2016款 15N 自动豪华型,降价急售,¥7.69,新车指导价14.90万(含税),2016-08,0.9万公里,国五,1.5,0次过户,2020-8,2019-8,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/anshan/1340939849c42e52x.htm
奔腾X80 2016款 1.8T 自动舒适型,降价急售,¥7.30,新车指导价15.60万(含税),2016-03,9.01万公里,国五,1.8,0次过户,2020-3,2020-3,已过期,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/2d5ad3ffb8546390x.htm
众泰T600 2014款 1.5T 手动旗舰型,降价急售,¥4.80,新车指导价11.60万(含税),2015-05,5.67万公里,国四,1.5,0次过户,2019-5,2019-5,2019-5,1.5T 162马力 L4,5档手动变速箱(MT),https://www.guazi.com/wei/a363d453aaf76136x.htm
比亚迪F3 2015款 节能版 1.5L 手动舒适型,0过户,¥3.36,新车指导价5.60万(含税),2017-02,0.54万公里,国五,1.5,0次过户,2021-2,2020-2,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/c56b3824e1cfb499x.htm
江淮 和悦A30 2016款 1.5L 手动舒适型 国V,严选车,¥3.02,新车指导价5.70万(含税),2017-04,6.07万公里,国五,1.5,0次过户,2019-4,2019-3,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/edbc5bf08d6b3401x.htm
宝马X1 2010款 sDrive18i豪华型(进口),0过户,¥15.80,新车指导价39.80万(含税),2013-12,2.11万公里,国四,2.0,0次过户,2019-12,2019-3,已过期,2.0L 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/5c593190bcb20478x.htm
启辰R50 2015款 1.6L 自动时尚版,降价急售,¥4.80,新车指导价8.60万(含税),2017-01,2.88万公里,国四,1.6,0次过户,2021-1,2019-8,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/hrb/e34d5b16f97efb09x.htm
雪佛兰 科鲁兹 2013款 1.6L SE MT,降价急售,¥5.21,新车指导价13.00万(含税),2014-05,4.62万公里,国四,1.6,0次过户,2020-5,2019-4,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/zibo/d4a5a1d38cd59296x.htm
福特 翼搏 2013款 1.5L 自动风尚型,降价急售,¥5.00,新车指导价12.20万(含税),2013-07,12.14万公里,国四,1.5,0次过户,2019-7,2019-6,2019-6,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/bd693f58a55e0543x.htm
雪佛兰 科沃兹 2016款 1.5L 手动欣享版,0过户,¥5.30,新车指导价8.70万(含税),2017-01,6.23万公里,国五,1.5,0次过户,2021-1,2020-1,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/e2a8df50a4c0807ax.htm
雪铁龙C4L 2014款 1.8L 智驱版 手动劲智型,,¥5.40,新车指导价16.30万(含税),2015-04,6.48万公里,国五,1.8,1次过户,2019-4,2019-4,已过期,1.8L 139马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/6e775ad0cc35d3d3x.htm
本田CR-V 2016款 2.0L 两驱都市版,0过户,¥17.00,新车指导价20.60万(含税),2016-05,2.77万公里,国五,2.0,0次过户,2020-5,2019-5,已过期,2.0L 155马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cc/4da81de6f03aceb2x.htm
大众 朗逸 2013款 1.4TSI 手动舒适版,降价急售,¥6.48,新车指导价14.50万(含税),2013-06,3.34万公里,国四,1.4,0次过户,2019-6,2019-6,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/0438311af8071f1dx.htm
现代 索纳塔九 2015款 1.6T GLS智能型,降价急售,¥11.46,新车指导价21.10万(含税),2015-12,3.91万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sy/dc5a5a91bff07480x.htm
吉利 博越 2016款 1.8TD 自动智慧型,严选车,¥9.37,新车指导价15.20万(含税),2018-01,1.99万公里,国五,1.8,1次过户,2020-1,2020-1,已过期,1.8T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/d9e747267142b893x.htm
丰田 威驰 2014款 1.5L 手动智臻版,0过户,¥5.90,新车指导价8.70万(含税),2015-10,0.69万公里,国四,1.5,0次过户,2019-10,2019-10,已过期,1.5L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/602741a98a03c357x.htm
北汽幻速S3 2015款 1.8L 尊贵型 国V,严选车,3.26,原价3.66万,2015-08,2.6万公里,国四,1.8,1次过户,2019-8,2019-8,已过期,1.8L 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/3da65e232d9e7f56x.htm
现代 名图 2016款 1.8L 自动智能型GLS,降价急售,¥9.40,新车指导价16.30万(含税),2017-01,5.17万公里,国五,1.8,0次过户,2021-1,2019-12,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/292fefeee91e5945x.htm
雪佛兰 科鲁兹 2013款 1.6L SE MT,降价急售,¥4.00,新车指导价13.00万(含税),2014-08,8.29万公里,国四,1.6,0次过户,2020-8,2019-8,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/yantai/a9fb8cf33be8a950x.htm
众泰T600 2014款 1.5T 手动旗舰型,降价急售,¥4.70,新车指导价11.60万(含税),2015-01,1.94万公里,国四,1.5,0次过户,2021-1,2019-11,已过期,1.5T 162马力 L4,5档手动变速箱(MT),https://www.guazi.com/zibo/4a7577700ad00fafx.htm
江淮 瑞风S7 2018款 运动版 1.5T 手动豪华型 5座,严选车,¥8.85,新车指导价13.30万(含税),2019-03,0.01万公里,国五,1.5,0次过户,2021-3,2020-3,已过期,1.5T 174马力 L4,6档手动变速箱(MT),https://www.guazi.com/hrb/13cba46e13de93ecx.htm
雪佛兰 科鲁兹 2012款 1.6L SE MT,降价急售,¥3.88,新车指导价13.00万(含税),2011-08,10.39万公里,国四,1.6,0次过户,2019-8,2019-8,2019-8,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/09d32955dc8d6922x.htm
奥迪A4L 2016款 35 TFSI 自动标准型,严选车,20.21,原价22.31万,2016-01,3.22万公里,国五,2.0,2次过户,2020-11,2020-3,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/cc/085718255053c734x.htm
雪佛兰 爱唯欧 2011款 三厢 1.4L MT SL,降价急售,¥3.30,新车指导价8.90万(含税),2012-10,7.62万公里,国四,1.4,0次过户,2019-10,2019-10,已过期,1.4L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/tj/544067bdb2bbe9adx.htm
北汽威旺S50 2016款 1.5T 手动乐动尊享型,严选车,4.74,原价5.05万,2017-12,1.8万公里,国五,1.5,1次过户,2019-12,2020-4,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/sy/b1071006ceeda44dx.htm
大众 高尔夫 2015款 1.4TSI 自动豪华型,降价急售,¥11.46,新车指导价18.00万(含税),2015-01,7.37万公里,国五,1.4,0次过户,2021-1,2019-12,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/e87934e42b1f9188x.htm
雷克萨斯ES 2015款 200 精英版,降价急售,¥26.88,新车指导价30.30万(含税),2017-03,3.35万公里,国五,2.0,0次过户,2021-3,2020-5,已过期,2.0L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/eb7fedcd7f5f776bx.htm
传祺GS4 2015款 200T G-DCT豪华版,0过户,¥8.34,新车指导价14.80万(含税),2016-01,7.85万公里,国五,1.3,0次过户,2020-1,2020-1,已过期,1.3T 137马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cc/e1585d282cc2ecdbx.htm
标致3008 2015款 2.0L 自动潮流版,,¥10.42,新车指导价20.30万(含税),2015-06,3.86万公里,国五,2.0,1次过户,2019-6,2019-6,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tj/5da9f682ec6e73ecx.htm
东风风行 菱智 2018款 M5L 1.6L 7座豪华型,降价急售,¥6.78,新车指导价8.70万(含税),2017-11,0.62万公里,国五,1.6,0次过户,2019-11,2019-11,已过期,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/05a52f354705b860x.htm
雪铁龙C4L 2015款 1.8L 自动豪华版,降价急售,¥7.90,新车指导价15.90万(含税),2015-06,4.07万公里,国五,1.8,0次过户,2019-6,2019-6,已过期,1.8L 139马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/72f1ad343cb578b2x.htm
奔腾X80 2013款 2.0L 自动豪华型,降价急售,¥5.70,新车指导价15.80万(含税),2013-11,9.46万公里,国四,2.0,0次过户,2019-11,2019-10,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/69b5de7fabb72f84x.htm
奔驰A级(进口) 2015款 A 200 运动型(进口),降价急售,¥15.20,新车指导价32.20万(含税),2015-09,4.81万公里,国五,1.6,1次过户,2019-9,2019-11,已过期,1.6T 156马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/fc009e2814824e85x.htm
哈弗H6 Coupe 2015款 蓝标 2.0T 手动两驱精英型,降价急售,¥9.20,新车指导价16.30万(含税),2015-06,2.62万公里,国五,2.0,0次过户,2019-6,2019-6,已过期,2.0T 194马力 L4,6档手动变速箱(MT),https://www.guazi.com/sy/e6c0d7d5e0bef85cx.htm
哈弗H6 2013款 1.5T 手动四驱尊贵型,,¥5.21,新车指导价13.90万(含税),2014-01,7.64万公里,国四,1.5,1次过户,2020-1,2020-1,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/57684415359bd42fx.htm
奇瑞 瑞虎5 2016款 2.0L 手动家悦版,降价急售,¥5.76,新车指导价10.70万(含税),2016-03,2.75万公里,国五,2.0,0次过户,2020-3,2020-3,已过期,2.0L 139马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/c2d65f9cb646d71bx.htm
宝骏730 2014款 1.5L 手动豪华导航ESP版 7座,严选车,¥4.52,新车指导价9.00万(含税),2015-10,6.78万公里,国四,1.5,0次过户,2019-10,2019-10,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/164b86c218e69e8cx.htm
丰田 卡罗拉 2014款 1.6L CVT GL,0过户,¥8.13,新车指导价12.80万(含税),2014-11,7.86万公里,国五,1.6,0次过户,2020-11,2019-11,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sy/f48c868e59c5c8c4x.htm
别克 君越 2013款 2.4L SIDI领先舒适型,,¥13.54,新车指导价25.60万(含税),2016-01,9.28万公里,国五,2.4,1次过户,2020-1,2020-3,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/e5df5e1cb8a8f2bex.htm
奔驰C级 2010款 C 200 CGI 时尚型,,¥9.00,新车指导价42.90万(含税),2010-09,13.5万公里,国四,1.8,2次过户,2019-9,2019-9,已过期,1.8T 184马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sy/ea0c91d75baa25bax.htm
别克 凯越 2015款 1.5L 自动经典型,降价急售,¥5.00,新车指导价10.00万(含税),2016-01,2.61万公里,国五,1.5,1次过户,2020-9,2019-12,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/37c07a8dd5a3f4d9x.htm
日产 轩逸 2016款 1.6XV CVT智享版,准新车,¥10.94,新车指导价15.20万(含税),2018-01,2.08万公里,国五,1.6,0次过户,2020-1,2020-1,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/baoding/dadffd94d3814a37x.htm
哈弗H6 2016款 升级版 1.5T 自动两驱精英型,严选车,¥6.83,新车指导价12.40万(含税),2016-08,2.85万公里,国五,1.5,1次过户,2020-8,2019-8,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jilin/7e004a83c8a7ca12x.htm
雪铁龙 爱丽舍 2016款 1.6L 手动时尚型,降价急售,¥3.70,新车指导价9.10万(含税),2016-02,7.58万公里,国五,1.6,1次过户,2020-2,2020-1,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/95fee88bd51d3935x.htm
大众 高尔夫 2015款 1.6L 自动舒适型,0过户,¥8.55,新车指导价15.70万(含税),2015-12,8.36万公里,国五,1.6,0次过户,2019-12,2019-12,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/f304b356e3f57d0cx.htm
本田 哥瑞 2016款 1.5L CVT舒适版,降价急售,¥6.70,新车指导价10.80万(含税),2016-06,4.96万公里,国五,1.5,0次过户,2020-6,2019-5,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cc/74114440b563134ax.htm
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,降价急售,¥4.80,新车指导价12.60万(含税),2013-11,13.01万公里,国四,1.5,0次过户,2019-11,2019-11,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/sy/2a7aa87838a108a5x.htm
本田CR-V 2015款 2.0L 两驱风尚版,降价急售,¥14.58,新车指导价21.70万(含税),2015-06,2.97万公里,国四,2.0,0次过户,2019-6,2019-6,已过期,2.0L 155马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/hrb/baa551c449b4b8ccx.htm
北京汽车E系列 2012款 两厢 1.5L 自动乐尚版,降价急售,¥3.80,新车指导价8.20万(含税),2014-10,1.9万公里,国五,1.5,0次过户,2020-10,2019-10,已过期,1.5L 113马力 L4,4档自动变速箱(AT),https://www.guazi.com/hrb/ba57bcb302493f81x.htm
传祺GS5 Super 2015款 2.0L 自动两驱豪华导航版,降价急售,¥7.82,新车指导价17.20万(含税),2015-06,5.55万公里,国五,2.0,1次过户,2019-6,2019-6,已过期,2.0L 147马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/hrb/69c225af3aa51d5dx.htm
日产 轩逸 2012款 1.6XL CVT豪华版,0过户,¥7.70,新车指导价14.70万(含税),2014-09,3.21万公里,国四,1.6,0次过户,2020-9,2019-10,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dl/42609bcca3dbfb00x.htm
哈弗H6 2013款 运动版 1.5T 手动四驱尊贵型,降价急售,¥5.36,新车指导价15.30万(含税),2014-05,11.28万公里,国四,1.5,1次过户,2020-5,2019-9,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/cb6ceec1ce5fa499x.htm
哈弗H6 2015款 运动版 1.5T 自动两驱尊享型,降价急售,¥8.65,新车指导价15.80万(含税),2016-04,1.36万公里,国五,1.5,0次过户,2020-4,2019-4,2019-4,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/baoding/21e160a925714f47x.htm
Jeep 自由侠 2016款 1.4T 自动劲能版+,严选车,¥9.90,新车指导价18.10万(含税),2016-08,2.73万公里,国四,1.4,0次过户,2020-8,2019-8,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/jilin/1b1677b75347c0c4x.htm
比亚迪 宋 2016款 1.5TI 手动豪华型,0过户,¥5.63,新车指导价11.60万(含税),2016-07,3.38万公里,国五,1.5,0次过户,2020-7,2019-7,已过期,1.5T 154马力 L4,6档手动变速箱(MT),https://www.guazi.com/yantai/f7d472eb3c42b74fx.htm
宝马5系 2013款 525Li 豪华型,降价急售,¥21.00,新车指导价53.70万(含税),2012-11,10.06万公里,国四,2.0,2次过户,2019-11,2019-11,已过期,2.0T 218马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/sy/d5c16218c8c640c2x.htm
丰田 RAV4 2016款 2.0L CVT两驱舒适版,0过户,¥17.90,新车指导价21.50万(含税),2017-09,3.75万公里,国五,2.0,0次过户,2019-9,2019-9,已过期,2.0L 151马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sy/d871c2b107aee256x.htm
福特 福睿斯 2015款 1.5L 自动舒适型,降价急售,¥6.46,新车指导价11.70万(含税),2016-11,2.31万公里,国五,1.5,1次过户,2020-11,已过期,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/langfang/61b8bd7edccca179x.htm
奥迪A6L 2012款 TFSI 舒适型,0过户,¥18.50,新车指导价48.50万(含税),2012-07,8.49万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/cc/68cb136063473183x.htm
奔腾X80 2016款 2.0L 自动舒适型,降价急售,¥8.08,新车指导价14.50万(含税),2017-04,1.17万公里,国五,2.0,0次过户,2021-4,2020-4,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/f3e6ed54af9941c8x.htm
奔腾X80 2015款 1.8T 自动豪华型,降价急售,¥7.50,新车指导价16.50万(含税),2015-11,2.88万公里,国五,1.8,0次过户,2019-11,2019-10,已过期,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jilin/31a5d80c95f92b90x.htm
奇瑞 瑞虎3 2015款 1.6L CVT智尚运动版,0过户,¥5.20,新车指导价9.50万(含税),2015-04,2.44万公里,国四,1.6,0次过户,2021-4,2020-4,已过期,1.6L 126马力 L4,7档无级变速箱(CVT),https://www.guazi.com/sy/fdbee3372f2a24c7x.htm
现代 途胜 2013款 2.0L 手动两驱时尚型,0过户,¥6.20,新车指导价18.40万(含税),2013-07,5.63万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0L 141马力 L4,5档手动变速箱(MT),https://www.guazi.com/tangshan/cb3b31dcf4204348x.htm
大众 高尔夫 2016款 230TSI 自动豪华型,降价急售,¥11.00,新车指导价18.00万(含税),2016-01,3.76万公里,国五,1.4,0次过户,2020-1,2020-1,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sy/e5e1a464c0a3e271x.htm
大众 速腾 2012款 1.6L 手动舒适型,降价急售,¥7.10,新车指导价15.10万(含税),2013-08,8.79万公里,国四,1.6,1次过户,2020-8,2019-12,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/f72671eec71975e9x.htm
本田XR-V 2015款 1.8L VTi CVT豪华版,降价急售,¥11.76,新车指导价17.70万(含税),2015-12,5.55万公里,国五,1.8,2次过户,2019-12,2019-12,已过期,1.8L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dl/14f86a95e96aaeb5x.htm
英菲尼迪ESQ 2014款 1.6L 率性版(进口),降价急售,¥10.94,新车指导价19.60万(含税),2016-05,5.75万公里,国四,1.6,0次过户,2020-5,2019-5,已过期,1.6L 116马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sy/52c2d010f83a6853x.htm
菲亚特 菲翔 2015款 1.4T 手动悦享版,降价急售,¥5.72,新车指导价10.90万(含税),2016-10,2.62万公里,国五,1.4,0次过户,2020-10,2019-10,2019-10,1.4T 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/baoding/fb7c1487b549d71fx.htm
思铭 2012款 1.8L 自动,0过户,¥5.00,新车指导价13.00万(含税),2012-11,4.74万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8L 140马力 L4,5档自动变速箱(AT),https://www.guazi.com/anshan/6ff11ada2e03d7b4x.htm
大众 宝来 2013款 1.4T 自动豪华型,降价急售,¥7.00,新车指导价16.10万(含税),2013-04,7.64万公里,国四,1.4,0次过户,2020-4,2020-3,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/hrb/3d5887d39dd3a21fx.htm
现代 瑞奕 2014款 1.6L 自动TOP,0过户,¥5.00,新车指导价10.80万(含税),2014-09,7.05万公里,国四,1.6,0次过户,2020-9,2019-9,已过期,1.6L 123马力 L4,4档自动变速箱(AT),https://www.guazi.com/sy/979944b0fb7a4d09x.htm
标致308 2014款 乐享版 经典 1.6L 手动优尚型,降价急售,¥4.95,新车指导价11.50万(含税),2014-12,1.95万公里,国五,1.6,0次过户,2020-12,2019-12,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/wei/ff5daeac6ac4f4c7x.htm
大众 高尔夫 2015款 1.4TSI 手动舒适型,严选车,¥7.94,新车指导价15.30万(含税),2015-09,3.7万公里,国五,1.4,0次过户,2019-9,2019-9,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/c06965484768940fx.htm
日产 轩逸 2012款 经典 1.6XE 手动舒适版,降价急售,¥4.90,新车指导价10.80万(含税),2015-03,12.39万公里,国四,1.6,1次过户,2021-3,2020-3,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/017778cbda7c66ccx.htm
长安 逸动 2014款 1.6L 手动豪华型,降价急售,¥3.80,新车指导价8.70万(含税),2015-02,5.89万公里,国四,1.6,0次过户,2021-2,2019-5,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/yantai/e0bd36a38346cfe0x.htm
哈弗H2 2014款 1.5T 手动两驱精英版,降价急售,¥5.75,新车指导价11.30万(含税),2015-06,3.46万公里,国四,1.5,0次过户,2019-6,2019-6,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/sy/38c9a8713e4e53a6x.htm
起亚K3 2013款 1.6L 自动Premium,降价急售,¥5.53,新车指导价15.60万(含税),2013-10,9.76万公里,国四,1.6,2次过户,2019-10,2019-10,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/323b3239ab628cf4x.htm
奔驰GLK级 2012款 GLK 300 4MATIC 豪华型,降价急售,¥16.50,新车指导价60.50万(含税),2012-11,10.38万公里,国四,3.0,1次过户,2019-11,2019-12,已过期,3.0L 245马力 V6,7档手自一体变速箱(AT),https://www.guazi.com/langfang/56ed8e8e3fd8bac2x.htm
金杯 蒂阿兹 2017款 1.5T 卓越版 5座,严选车,¥5.13,新车指导价10.20万(含税),2017-05,1.71万公里,国五,1.5,1次过户,2019-5,2019-5,已过期,1.5T 154马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/67ea46a5477ba3e7x.htm
宝骏310 2016款 1.2L 手动超值型,准新车,¥3.50,新车指导价4.00万(含税),2018-05,1.52万公里,国五,1.2,0次过户,2020-5,2019-5,已过期,1.2L 82马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/4d1672b9d4bd12e8x.htm
大众 高尔夫 2012款 1.6 自动舒适型,降价急售,¥7.66,新车指导价14.40万(含税),2014-07,6.39万公里,国四,1.6,1次过户,2020-7,2019-9,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/anshan/6294adce680ef351x.htm
MINI Countryman 2011款 1.6L ONE,降价急售,¥12.00,新车指导价28.10万(含税),2014-04,4.65万公里,国四,1.6,1次过户,2020-4,2019-5,已过期,1.6L 98马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/36f38276e9290e32x.htm
奇瑞 瑞虎3 2015款 1.6L 手动智尚运动版,降价急售,¥4.50,新车指导价8.50万(含税),2015-07,2.66万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/28dc16d1949daaf0x.htm
哈弗H2 2016款 红标 1.5T 自动两驱豪华型,降价急售,¥7.00,新车指导价13.30万(含税),2016-01,4.45万公里,国四,1.5,0次过户,2020-1,2020-1,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/f117b44ea2a64cd0x.htm
奥迪Q5 2012款 2.0TFSI 技术型,降价急售,¥18.18,新车指导价46.40万(含税),2013-01,9.59万公里,国四,2.0,2次过户,2020-1,2019-10,已过期,2.0T 211马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/cc/5764b066561caf5ax.htm
东风风行 景逸X3 2014款 1.5L 尊享型,降价急售,¥4.77,新车指导价8.50万(含税),2015-04,3.21万公里,国四,1.5,0次过户,2021-4,2019-4,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/ed2591c34d75b72ax.htm
北汽绅宝 绅宝D50 2014款 1.5L 手动舒适版,0过户,¥3.90,新车指导价8.90万(含税),2015-07,6.96万公里,国五,1.5,0次过户,2019-7,2019-7,2019-7,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/cf50bcc3f2790fb1x.htm
日产 阳光 2014款 1.5XE 手动舒适版,降价急售,¥4.40,新车指导价8.70万(含税),2015-07,5.13万公里,国四,1.5,0次过户,2019-7,2019-7,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/42096f5b1ad59056x.htm
MG3 2014款 1.3L AMT舒适版,降价急售,¥3.25,新车指导价7.70万(含税),2014-07,5.45万公里,国四,1.3,1次过户,2020-7,2019-7,已过期,1.3L 92马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/hrb/31f4131a5cf97480x.htm
雪铁龙C3-XR 2015款 1.6L 手动先锋型,降价急售,¥6.05,新车指导价12.80万(含税),2015-04,5.12万公里,国五,1.6,0次过户,2019-4,2019-4,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/tj/9e7e4f3590045f4fx.htm
凯迪拉克SRX 2015款 3.0L 舒适型(进口),0过户,¥23.96,新车指导价43.40万(含税),2016-04,2.96万公里,国五,3.0,0次过户,2020-4,2020-4,已过期,3.0L 271马力 V6,6档手自一体变速箱(AT),https://www.guazi.com/wei/8927bac46fec05d7x.htm
路虎 神行者2 2013款 2.0T Si4 HSE汽油版(进口),0过户,¥25.00,新车指导价64.90万(含税),2013-01,4.16万公里,国四,2.0,0次过户,2020-1,2020-1,已过期,2.0T 240马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/ba30363e0b108d6dx.htm
雪佛兰 迈锐宝 2012款 2.0L 自动豪华版,0过户,¥7.00,新车指导价19.50万(含税),2012-06,8.68万公里,国四,2.0,0次过户,2019-6,2019-6,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/9af7b53e0d0c32dax.htm
奔腾X80 2013款 2.0L 自动豪华型,,¥7.30,新车指导价15.80万(含税),2014-07,3.25万公里,国四,2.0,1次过户,2020-7,2019-7,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/43aa20dec1d3f896x.htm
中华H230 2012款 1.5L AMT天窗型,降价急售,¥3.00,新车指导价7.50万(含税),2014-06,5.98万公里,国四,1.5,1次过户,2020-6,2019-6,已过期,1.5L 105马力 L4,6档机械式自动变速箱(AMT),https://www.guazi.com/sy/ec593eaeb23c06c7x.htm
